,datetime_timestamp,component,LM_handleNegCoreTempDegC,LM_handlePosCoreTempDegC,LM_pcbaTempDegC,LM_powerLimit,alert_name
183,2022-03-14 15:04:15.919,1396988257,78.02865434481247,32.31910121494371,42.36586026080687,67.01323895462487,LM_a191_negTempRationality
184,2022-03-14 15:04:19.219,1396988257,4.367963795491455,31.734902098700758,41.50761045020528,67.01323895462487,LM_a141_cableTempImbalance
185,2022-03-14 15:04:20.344,1396988257,4.367963795491455,31.734902098700758,41.50761045020528,20.57951612378445,LM_a191_negTempRationality
186,2022-03-14 15:04:22.219,1396988257,4.367963795491455,31.734902098700758,41.50761045020528,20.57951612378445,LM_a141_cableTempImbalance
187,2022-03-14 15:04:41.218,1396988257,17.634842553372454,32.18330742788387,42.23597583462927,20.92574607286331,LM_a141_cableTempImbalance
188,2022-03-14 15:04:43.019,1396988257,17.634842553372454,32.18330742788387,42.23597583462927,20.031547330601487,LM_a188_negTempOT
189,2022-03-14 15:04:44.418,1396988257,17.634842553372454,32.18330742788387,42.23597583462927,20.031547330601487,LM_a141_cableTempImbalance
190,2022-03-14 15:04:46.319,1396988257,17.634842553372454,32.18330742788387,42.23597583462927,20.031547330601487,LM_a243_negCoreTempHiFoldBk
191,2022-03-14 15:04:47.819,1396988257,17.634842553372454,32.18330742788387,42.23597583462927,20.857612343003264,LM_a188_negTempOT
192,2022-03-14 15:04:49.118,1396988257,17.634842553372454,32.18330742788387,42.23597583462927,20.857612343003264,LM_a141_cableTempImbalance
193,2022-03-14 15:04:49.218,1396988257,17.634842553372454,32.18330742788387,42.23597583462927,20.857612343003264,LM_a191_negTempRationality
194,2022-03-14 15:04:50.356,1396988257,-183.54304961656135,32.614220245608706,42.430217252926624,20.857612343003264,LM_a191_negTempRationality
